"_time",logons,"sma5_logons",isAnomaly
"1534044000.0","28.0","28.4",Normal
"1534044300.0","27.0","27.8",Normal
"1534044600.0","26.0","27.2",Normal
"1534044900.0","26.0","27.0",Normal
"1534045200.0","26.0","26.6",Normal
"1534045500.0","25.0","26.0",Normal
"1534045800.0","23.0","25.2",Normal
"1534046100.0","22.0","24.4",Normal
"1534046400.0","23.0","23.8",Normal
"1534046700.0","24.0","23.4",Normal
"1534047000.0","24.0","23.2",Normal
"1534047300.0","23.0","23.2",Normal
"1534047600.0","21.0","23.0",Normal
"1534047900.0","20.0","22.4",Normal
"1534048200.0","20.0","21.6",Normal
"1534048500.0","21.0","21.0",Normal
"1534048800.0","20.0","20.4",Normal
"1534049100.0","20.0","20.2",Normal
"1534049400.0","15.2","19.24",Normal
"1534049700.0","26.0","20.44",Normal
"1534050000.0","26.6","21.56",Normal
"1534050300.0","30.6","23.68",Normal
"1534050600.0","25.5","24.78",Normal
"1534050900.0","22.1","26.16",Normal
"1534051200.0","5.1","21.98",Normal
"1534051500.0","4.8","17.62",Normal
"1534051800.0","16.5","14.8",Normal
"1534052100.0","15.0","12.7",Normal
"1534052400.0","14.0","11.08",Normal
"1534052700.0","13.0","12.66",Normal
"1534053000.0","12.0","14.1",Normal
"1534053300.0","12.0","13.2",Normal
"1534053600.0","12.0","12.6",Normal
"1534053900.0","11.0","12.0",Normal
"1534054200.0","10.0","11.4",Normal
"1534054500.0","10.0","11.0",Normal
"1534054800.0","9.0","10.4",Normal
"1534055100.0","9.0","9.8",Normal
"1534055400.0","8.0","9.2",Normal
"1534055700.0","8.0","8.8",Normal
"1534056000.0","7.0","8.2",Normal
"1534056300.0","7.0","7.8",Normal
"1534056600.0","7.0","7.4",Normal
"1534056900.0","7.0","7.2",Normal
"1534057200.0","7.0","7.0",Normal
"1534057500.0","8.0","7.2",Normal
"1534057800.0","8.0","7.4",Normal
"1534058100.0","8.0","7.6",Normal
"1534058400.0","8.0","7.8",Normal
"1534058700.0","7.0","7.8",Normal
"1534059000.0","8.0","7.8",AnomalyType1
"1534059300.0","8.0","7.8",AnomalyType1
"1534059600.0","8.0","7.8",AnomalyType1
"1534059900.0","8.0","7.8",AnomalyType1
"1534060200.0","8.0","8.0",AnomalyType1
"1534060500.0","8.0","8.0",AnomalyType1
"1534060800.0","8.0","8.0",AnomalyType1
"1534061100.0","8.0","8.0",AnomalyType1
"1534061400.0","8.0","8.0",AnomalyType1
"1534061700.0","8.0","8.0",AnomalyType1
"1534062000.0","7.0","7.8",Normal
"1534062300.0","8.0","7.8",AnomalyType1
"1534062600.0","8.0","7.8",AnomalyType1
"1534062900.0","12.0","8.6",Normal
"1534063200.0","13.5","9.7",Normal
"1534063500.0","8.1","9.92",Normal
"1534063800.0","13.5","11.02",Normal
"1534064100.0","6.4","10.7",Normal
"1534064400.0","9.0","10.1",Normal
"1534064700.0","16.2","10.64",Normal
"1534065000.0","4.0","9.82",Normal
"1534065300.0","9.0","8.92",Normal
"1534065600.0","10.0","9.64",Normal
"1534065900.0","10.0","9.84",Normal
"1534066200.0","9.0","8.4",Normal
"1534066500.0","9.0","9.4",Normal
"1534066800.0","9.0","9.4",Normal
"1534067100.0","9.0","9.2",Normal
"1534067400.0","9.0","9.0",Normal
"1534067700.0","8.0","8.8",Normal
"1534068000.0","9.0","8.8",Normal
"1534068300.0","9.0","8.8",Normal
"1534068600.0","9.0","8.8",Normal
"1534068900.0","15.3","10.06",Normal
"1534069200.0","15.3","11.52",Normal
"1534069500.0","9.0","11.52",Normal
"1534069800.0","9.0","11.52",Normal
"1534070100.0","16.2","12.96",Normal
"1534070400.0","9.0","11.7",Normal
"1534070700.0","12.0","11.04",Normal
"1534071000.0","7.2","10.68",Normal
"1534071300.0","10.4","10.96",Normal
"1534071600.0","8.0","9.32",Normal
"1534071900.0","8.0","9.12",Normal
"1534072200.0","8.0","8.32",Normal
"1534072500.0","9.0","8.68",Normal
"1534072800.0","9.0","8.4",Normal
"1534073100.0","8.0","8.4",Normal
"1534073400.0","9.0","8.6",Normal
"1534073700.0","9.0","8.8",Normal
"1534074000.0","10.0","9.0",Normal
"1534074300.0","9.0","9.0",Normal
"1534074600.0","9.0","9.2",Normal
"1534074900.0","6.3","8.66",Normal
"1534075200.0","8.0","8.46",Normal
"1534075500.0","3.2","7.1",Normal
"1534075800.0","9.0","7.1",Normal
"1534076100.0","3.6","6.02",Normal
"1534076400.0","16.2","8.0",Normal
"1534076700.0","13.5","9.1",Normal
"1534077000.0","4.5","9.36",Normal
"1534077300.0","16.2","10.8",Normal
"1534077600.0","9.0","11.88",Normal
"1534077900.0","13.5","11.34",Normal
"1534078200.0","18.0","12.24",Normal
"1534078500.0","9.0","13.14",Normal
"1534078800.0","10.0","11.9",Normal
"1534079100.0","9.9","12.08",Normal
"1534079400.0","19.8","13.34",Normal
"1534079700.0","13.2","12.38",Normal
"1534080000.0","3.9","11.36",Normal
"1534080300.0","13.0","11.96",Normal
"1534080600.0","13.0","12.58",Normal
"1534080900.0","14.0","11.42",Normal
"1534081200.0","14.0","11.58",Normal
"1534081500.0","16.0","14.0",Normal
"1534081800.0","15.0","14.4",Normal
"1534082100.0","16.0","15.0",Normal
"1534082400.0","17.0","15.6",Normal
"1534082700.0","18.0","16.4",Normal
"1534083000.0","18.0","16.8",Normal
"1534083300.0","19.0","17.6",Normal
"1534083600.0","20.0","18.4",Normal
"1534083900.0","22.0","19.4",Normal
"1534084200.0","22.0","20.2",Normal
"1534084500.0","23.0","21.2",Normal
"1534084800.0","25.0","22.4",Normal
"1534085100.0","25.0","23.4",Normal
"1534085400.0","25.0","24.0",Normal
"1534085700.0","25.0","24.6",Normal
"1534086000.0","25.0","25.0",Normal
"1534086300.0","25.0","25.0",Normal
"1534086600.0","26.0","25.2",Normal
"1534086900.0","27.0","25.6",Normal
"1534087200.0","11.2","22.84",Normal
"1534087500.0","28.0","23.44",Normal
"1534087800.0","27.0","23.84",Normal
"1534088100.0","47.6","28.16",Normal
"1534088400.0","50.4","32.84",Normal
"1534088700.0","16.8","33.96",Normal
"1534089000.0","47.6","37.88",Normal
"1534089300.0","23.2","37.12",Normal
"1534089600.0","6.4","28.88",Normal
"1534089900.0","33.0","25.4",Normal
"1534090200.0","33.0","28.64",Normal
"1534090500.0","33.0","25.72",Normal
"1534090800.0","35.0","28.08",Normal
"1534091100.0","36.0","34.0",Normal
"1534091400.0","38.0","35.0",Normal
"1534091700.0","40.0","36.4",Normal
"1534092000.0","41.0","38.0",Normal
"1534092300.0","39.0","38.8",Normal
"1534092600.0","43.0","40.2",Normal
"1534092900.0","43.0","41.2",Normal
"1534093200.0","43.0","41.8",Normal
"1534093500.0","48.0","43.2",Normal
"1534093800.0","49.0","45.2",Normal
"1534094100.0","52.0","47.0",Normal
"1534094400.0","54.0","49.2",Normal
"1534094700.0","55.0","51.6",Normal
"1534095000.0","55.0","53.0",Normal
"1534095300.0","55.0","54.2",Normal
"1534095600.0","56.0","55.0",Normal
"1534095900.0","55.0","55.2",Normal
"1534096200.0","54.0","55.0",Normal
"1534096500.0","54.0","54.8",Normal
"1534096800.0","56.0","55.0",Normal
"1534097100.0","57.0","55.2",Normal
"1534097400.0","55.0","55.2",Normal
"1534097700.0","54.0","55.2",Normal
"1534098000.0","55.0","55.4",Normal
"1534098300.0","57.0","55.6",Normal
"1534098600.0","60.0","56.2",Normal
"1534098900.0","57.0","56.6",Normal
"1534099200.0","59.0","57.6",Normal
"1534099500.0","61.0","58.8",Normal
"1534099800.0","57.0","58.8",Normal
"1534100100.0","57.0","58.2",Normal
"1534100400.0","57.0","58.2",Normal
"1534100700.0","59.0","58.2",Normal
"1534101000.0","61.0","58.2",Normal
"1534101300.0","60.0","58.8",Normal
"1534101600.0","61.0","59.6",Normal
"1534101900.0","64.0","61.0",Normal
"1534102200.0","64.0","62.0",Normal
"1534102500.0","66.0","63.0",Normal
"1534102800.0","65.0","64.0",Normal
"1534103100.0","64.0","64.6",Normal
"1534103400.0","61.0","64.0",Normal
"1534103700.0","63.0","63.8",Normal
"1534104000.0","63.0","63.2",Normal
"1534104300.0","62.0","62.6",Normal
"1534104600.0","61.0","62.0",Normal
"1534104900.0","61.0","62.0",Normal
"1534105200.0","62.0","61.8",Normal
"1534105500.0","62.0","61.6",Normal
"1534105800.0","63.0","61.8",Normal
"1534106100.0","63.0","62.2",Normal
"1534106400.0","63.0","62.6",Normal
"1534106700.0","62.0","62.6",Normal
"1534107000.0","58.0","61.8",Normal
"1534107300.0","57.0","60.6",Normal
"1534107600.0","59.0","59.8",Normal
"1534107900.0","61.0","59.4",Normal
"1534108200.0","58.0","58.6",Normal
"1534108500.0","58.0","58.6",Normal
"1534108800.0","58.0","58.8",Normal
"1534109100.0","59.0","58.8",Normal
"1534109400.0","60.0","58.6",Normal
"1534109700.0","62.0","59.4",Normal
"1534110000.0","60.0","59.8",Normal
"1534110300.0","61.0","60.4",Normal
"1534110600.0","62.0","61.0",Normal
"1534110900.0","64.0","61.8",Normal
"1534111200.0","61.0","61.6",Normal
"1534111500.0","61.0","61.8",Normal
"1534111800.0","58.0","61.2",Normal
"1534112100.0","60.0","60.8",Normal
"1534112400.0","61.0","60.2",Normal
"1534112700.0","63.0","60.6",Normal
"1534113000.0","63.0","61.0",Normal
"1534113300.0","65.0","62.4",Normal
"1534113600.0","63.0","63.0",Normal
"1534113900.0","61.0","63.0",Normal
"1534114200.0","62.0","62.8",Normal
"1534114500.0","63.0","62.8",Normal
"1534114800.0","62.0","62.2",Normal
"1534115100.0","61.0","61.8",Normal
"1534115400.0","59.0","61.4",Normal
"1534115700.0","57.0","60.4",Normal
"1534116000.0","58.0","59.4",Normal
"1534116300.0","57.0","58.4",Normal
"1534116600.0","58.0","57.8",Normal
"1534116900.0","56.0","57.2",Normal
"1534117200.0","55.0","56.8",Normal
"1534117500.0","57.0","56.6",Normal
"1534117800.0","55.0","56.2",Normal
"1534118100.0","55.0","55.6",Normal
"1534118400.0","52.0","54.8",Normal
"1534118700.0","52.0","54.2",Normal
"1534119000.0","84.8","59.76",Normal
"1534119300.0","45.9","57.94",Normal
"1534119600.0","28.2","52.58",Normal
"1534119900.0","49.0","51.98",Normal
"1534120200.0","20.0","45.58",Normal
"1534120500.0","53.9","39.4",Normal
"1534120800.0","49.0","40.02",Normal
"1534121100.0","51.0","44.58",Normal
"1534121400.0","52.0","45.18",Normal
"1534121700.0","52.0","51.58",Normal
"1534122000.0","52.0","51.2",Normal
"1534122300.0","48.0","51.0",Normal
"1534122600.0","49.0","50.6",Normal
"1534122900.0","47.0","49.6",Normal
"1534123200.0","44.0","48.0",Normal
"1534123500.0","43.0","46.2",Normal
"1534123800.0","24.6","41.52",Normal
"1534124100.0","36.0","38.92",Normal
"1534124400.0","8.2","31.16",Normal
"1534124700.0","68.4","36.04",Normal
"1534125000.0","22.2","31.88",Normal
"1534125300.0","61.2","39.2",Normal
"1534125600.0","13.6","34.72",Normal
"1534125900.0","56.0","44.28",Normal
"1534126200.0","22.4","35.08",Normal
"1534126500.0","31.0","36.84",Normal
"1534126800.0","30.0","30.6",Normal
"1534127100.0","29.0","33.68",Normal
"1534127400.0","26.0","27.68",Normal
"1534127700.0","24.0","28.0",Normal
"1534128000.0","23.0","26.4",Normal
"1534128300.0","24.0","25.2",Normal
"1534128600.0","25.0","24.4",Normal
"1534128900.0","25.0","24.2",Normal
"1534129200.0","24.0","24.2",Normal
"1534129500.0","23.0","24.2",Normal
"1534129800.0","25.0","24.4",Normal
"1534130100.0","24.0","24.2",Normal
"1534130400.0","24.0","24.0",Normal
"1534130700.0","23.0","23.8",Normal
"1534131000.0","22.0","23.6",Normal
"1534131300.0","23.0","23.2",Normal
"1534131600.0","36.8","25.76",Normal
"1534131900.0","22.0","25.36",Normal
"1534132200.0","39.1","28.58",Normal
"1534132500.0","25.3","29.24",Normal
"1534132800.0","23.0","29.24",Normal
"1534133100.0","15.4","24.96",Normal
"1534133400.0","29.4","26.44",Normal
"1534133700.0","20.0","22.62",Normal
"1534134000.0","21.0","21.76",Normal
"1534134300.0","21.0","21.36",Normal
"1534134600.0","21.0","22.48",Normal
"1534134900.0","21.0","20.8",Normal
"1534135200.0","19.0","20.6",Normal
"1534135500.0","20.0","20.4",Normal
"1534135800.0","20.0","20.2",Normal
"1534136100.0","20.0","20.0",Normal
"1534136400.0","20.0","19.8",Normal
"1534136700.0","20.0","20.0",Normal
"1534137000.0","20.0","20.0",Normal
"1534137300.0","20.0","20.0",Normal
"1534137600.0","18.0","19.6",Normal
"1534137900.0","17.0","19.0",Normal
"1534138200.0","16.0","18.2",Normal
"1534138500.0","15.0","17.2",Normal
"1534138800.0","14.0","16.0",Normal
"1534139100.0","13.0","15.0",Normal
"1534139400.0","13.0","14.2",Normal
"1534139700.0","13.0","13.6",Normal
"1534140000.0","13.0","13.2",Normal
"1534140300.0","12.0","12.8",Normal
"1534140600.0","12.0","12.6",Normal
"1534140900.0","11.0","12.2",Normal
"1534141200.0","10.0","11.6",Normal
"1534141500.0","10.0","11.0",Normal
"1534141800.0","9.0","10.4",Normal
"1534142100.0","9.0","9.8",Normal
"1534142400.0","8.0","9.2",Normal
"1534142700.0","8.0","8.8",Normal
"1534143000.0","8.0","8.4",Normal
"1534143300.0","7.0","8.0",Normal
"1534143600.0","8.0","7.8",Normal
"1534143900.0","8.0","7.8",Normal
"1534144200.0","8.0","7.8",Normal
"1534144500.0","9.0","8.0",Normal
"1534144800.0","9.0","8.4",Normal
"1534145100.0","10.0","8.8",Normal
"1534145400.0","11.0","9.4",Normal
"1534145700.0","11.0","10.0",Normal
"1534146000.0","15.4","11.28",Normal
"1534146300.0","5.5","10.58",Normal
"1534146600.0","8.8","10.34",Normal
"1534146900.0","18.7","11.88",Normal
"1534147200.0","14.4","12.56",Normal
"1534147500.0","15.6","12.6",Normal
"1534147800.0","6.0","12.7",Normal
"1534148100.0","3.9","11.72",Normal
"1534148400.0","15.4","11.06",Normal
"1534148700.0","14.0","10.98",Normal
"1534149000.0","15.0","10.86",Normal
"1534149300.0","15.0","12.66",Normal
"1534149600.0","16.0","15.08",Normal
"1534149900.0","19.5","15.9",Normal
"1534150200.0","6.4","14.38",Normal
"1534150500.0","16.0","14.58",Normal
"1534150800.0","24.0","16.38",Normal
"1534151100.0","4.5","14.08",Normal
"1534151400.0","25.6","15.3",Normal
"1534151700.0","12.8","16.58",Normal
"1534152000.0","16.0","16.58",Normal
"1534152300.0","16.0","14.98",Normal
"1534152600.0","15.0","17.08",Normal
"1534152900.0","15.0","14.96",Normal
"1534153200.0","15.0","15.4",Normal
"1534153500.0","16.0","15.4",Normal
"1534153800.0","15.0","15.2",Normal
"1534154100.0","15.0","15.2",Normal
"1534154400.0","15.0","15.2",Normal
"1534154700.0","14.0","15.0",Normal
"1534155000.0","14.0","14.6",Normal
"1534155300.0","14.0","14.4",Normal
"1534155600.0","14.0","14.2",Normal
"1534155900.0","14.0","14.0",Normal
"1534156200.0","14.0","14.0",Normal
"1534156500.0","19.6","15.12",Normal
"1534156800.0","11.2","14.56",Normal
"1534157100.0","15.0","14.76",Normal
"1534157400.0","25.5","17.06",Normal
"1534157700.0","9.0","16.06",Normal
"1534158000.0","16.5","15.44",Normal
"1534158300.0","3.0","13.8",Normal
"1534158600.0","12.6","13.32",Normal
"1534158900.0","15.0","11.22",Normal
"1534159200.0","15.0","12.42",Normal
"1534159500.0","15.0","12.12",Normal
"1534159800.0","15.0","14.52",Normal
"1534160100.0","16.0","15.2",Normal
"1534160400.0","16.0","15.4",Normal
"1534160700.0","15.0","15.4",Normal
"1534161000.0","15.0","15.4",Normal
"1534161300.0","16.0","15.6",Normal
"1534161600.0","16.0","15.6",Normal
"1534161900.0","16.0","15.6",Normal
"1534162200.0","16.0","15.8",Normal
"1534162500.0","16.0","16.0",Normal
"1534162800.0","16.0","16.0",Normal
"1534163100.0","17.0","16.2",Normal
"1534163400.0","16.0","16.2",Normal
"1534163700.0","17.0","16.4",Normal
"1534164000.0","18.0","16.8",Normal
"1534164300.0","19.0","17.4",Normal
"1534164600.0","19.0","17.8",Normal
"1534164900.0","22.0","19.0",Normal
"1534165200.0","22.0","20.0",Normal
"1534165500.0","22.0","20.8",Normal
"1534165800.0","23.0","21.6",Normal
"1534166100.0","25.0","22.8",Normal
"1534166400.0","26.0","23.6",Normal
"1534166700.0","27.0","24.6",Normal
"1534167000.0","29.0","26.0",Normal
"1534167300.0","31.0","27.6",Normal
"1534167600.0","31.0","28.8",Normal
"1534167900.0","30.0","29.6",Normal
"1534168200.0","31.0","30.4",Normal
"1534168500.0","31.0","30.8",Normal
"1534168800.0","33.0","31.2",Normal
"1534169100.0","33.0","31.6",Normal
"1534169400.0","35.0","32.6",Normal
"1534169700.0","39.0","34.2",Normal
"1534170000.0","39.0","35.8",Normal
"1534170300.0","43.0","37.8",Normal
"1534170600.0","46.0","40.4",Normal
"1534170900.0","50.0","43.4",Normal
"1534171200.0","48.0","45.2",Normal
"1534171500.0","50.0","47.4",Normal
"1534171800.0","50.0","48.8",Normal
"1534172100.0","25.5","44.7",Normal
"1534172400.0","55.0","45.7",Normal
"1534172700.0","56.0","47.3",Normal
"1534173000.0","34.2","44.14",Normal
"1534173300.0","23.2","38.78",Normal
"1534173600.0","84.0","50.48",Normal
"1534173900.0","113.4","62.16",Normal
"1534174200.0","105.6","72.08",Normal
"1534174500.0","67.0","78.64",Normal
"1534174800.0","68.0","87.6",Normal
"1534175100.0","69.0","84.6",Normal
"1534175400.0","68.0","75.52",Normal
"1534175700.0","68.0","68.0",Normal
"1534176000.0","71.0","68.8",Normal
"1534176300.0","73.0","69.8",Normal
"1534176600.0","75.0","71.0",Normal
"1534176900.0","76.0","72.6",Normal
"1534177200.0","80.0","75.0",Normal
"1534177500.0","84.0","77.6",Normal
"1534177800.0","82.0","79.4",Normal
"1534178100.0","85.0","81.4",Normal
"1534178400.0","87.0","83.6",Normal
"1534178700.0","85.0","84.6",Normal
"1534179000.0","88.0","85.4",Normal
"1534179300.0","88.0","86.6",Normal
"1534179600.0","95.0","88.6",Normal
"1534179900.0","95.0","90.2",Normal
"1534180200.0","99.0","93.0",Normal
"1534180500.0","100.0","95.4",Normal
"1534180800.0","101.0","98.0",Normal
"1534181100.0","100.0","99.0",Normal
"1534181400.0","98.0","99.6",Normal
"1534181700.0","102.0","100.2",Normal
"1534182000.0","173.4","114.88",Normal
"1534182300.0","99.0","114.48",Normal
"1534182600.0","102.0","114.88",Normal
"1534182900.0","69.3","109.14",Normal
"1534183200.0","98.0","108.34",Normal
"1534183500.0","80.8","89.82",Normal
"1534183800.0","168.0","103.62",Normal
"1534184100.0","107.0","104.62",Normal
"1534184400.0","104.0","111.56",Normal
"1534184700.0","109.0","113.76",Normal
"1534185000.0","109.0","119.4",Normal
"1534185300.0","105.0","106.8",Normal
"1534185600.0","108.0","107.0",Normal
"1534185900.0","104.0","107.0",Normal
"1534186200.0","114.0","108.0",Normal
"1534186500.0","115.0","109.2",Normal
"1534186800.0","117.0","111.6",Normal
"1534187100.0","117.0","113.4",Normal
"1534187400.0","121.0","116.8",Normal
"1534187700.0","130.0","120.0",Normal
"1534188000.0","126.0","122.2",Normal
"1534188300.0","134.0","125.6",Normal
"1534188600.0","133.0","128.8",Normal
"1534188900.0","130.0","130.6",Normal
"1534189200.0","130.0","130.6",Normal
"1534189500.0","129.0","131.2",Normal
"1534189800.0","129.0","130.2",Normal
"1534190100.0","120.0","127.6",Normal
"1534190400.0","122.0","126.0",Normal
"1534190700.0","130.0","126.0",Normal
"1534191000.0","122.0","124.6",Normal
"1534191300.0","127.0","124.2",Normal
"1534191600.0","128.0","125.8",Normal
"1534191900.0","127.0","126.8",Normal
"1534192200.0","132.0","127.2",Normal
"1534192500.0","119.0","126.6",Normal
"1534192800.0","115.0","124.2",Normal
"1534193100.0","116.0","121.8",Normal
"1534193400.0","122.0","120.8",Normal
"1534193700.0","127.0","119.8",Normal
"1534194000.0","119.0","119.8",Normal
"1534194300.0","128.0","122.4",Normal
"1534194600.0","122.0","123.6",Normal
"1534194900.0","120.0","123.2",Normal
"1534195200.0","127.0","123.2",Normal
"1534195500.0","125.0","124.4",Normal
"1534195800.0","125.0","123.8",Normal
"1534196100.0","120.0","123.4",Normal
"1534196400.0","128.0","125.0",Normal
"1534196700.0","124.0","124.4",Normal
"1534197000.0","120.0","123.4",Normal
"1534197300.0","122.0","122.8",Normal
"1534197600.0","126.0","124.0",Normal
"1534197900.0","126.0","123.6",Normal
"1534198200.0","128.0","124.4",Normal
"1534198500.0","125.0","125.4",Normal
"1534198800.0","131.0","127.2",Normal
"1534199100.0","133.0","128.6",Normal
"1534199400.0","135.0","130.4",Normal
"1534199700.0","130.0","130.8",Normal
"1534200000.0","121.0","130.0",Normal
"1534200300.0","126.0","129.0",Normal
"1534200600.0","128.0","128.0",Normal
"1534200900.0","130.0","127.0",Normal
"1534201200.0","131.0","127.2",Normal
"1534201500.0","131.0","129.2",Normal
"1534201800.0","136.0","131.2",Normal
"1534202100.0","135.0","132.6",Normal
"1534202400.0","133.0","133.2",Normal
"1534202700.0","129.0","132.8",Normal
"1534203000.0","129.0","132.4",Normal
"1534203300.0","131.0","131.4",Normal
"1534203600.0","127.0","129.8",Normal
"1534203900.0","117.0","126.6",Normal
"1534204200.0","122.0","125.2",Normal
"1534204500.0","120.0","123.4",Normal
"1534204800.0","119.0","121.0",Normal
